"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g31269.t1",320483.620308946,-1.88001026757974,0.37863226395463,-4.9652669530693,6.86066330737434e-07,8.58830994398326e-06
"g31270.t1",229.666546514021,-1.49956592139958,0.35198482990366,-4.26031406469995,2.04139847158249e-05,0.000184465087515699
"g31275.t1",118.640711905226,-2.19581071850923,0.587682778247883,-3.73638772443838,0.000186682746152999,0.00131570198623287
"g31283.t1",1153.54139365214,0.579677883470141,0.218726871044217,2.65023625447901,0.0080435502053607,0.0339377439731198
"g31288.t1",657.939400200805,0.913900572679667,0.212897466418389,4.29267942007191,1.76529797556068e-05,0.000162688256611331
"g31290.t1",6371.55531011468,1.6671315873163,0.225158264472682,7.40426557835084,1.31878265254279e-13,4.65737425722267e-12
"g31298.t1",2503.12823783083,-0.715527422334167,0.243784072279087,-2.93508683994343,0.00333454351989765,0.015998481776851
"g31309.t1",5559.55610239631,1.37823092959728,0.193034143925972,7.13982978123198,9.34465655073212e-13,2.95129987418672e-11
"g31310.t1",972.607763039023,-0.528727440990381,0.199049372080478,-2.65626279281409,0.00790120155664834,0.0334490091253487
"g31317.t1",3270.81886539078,0.819057036452536,0.192919433753645,4.24559112846277,2.18017877204739e-05,0.000195295856235314
"g31320.t1",105.94666008072,2.10486266181666,0.649671199770377,3.23988913555136,0.00119576181659761,0.00669674818099401
"g31325.t2",80.9534118132577,-1.61715917308502,0.427256153735478,-3.78498743422718,0.000153716345240208,0.00110566701543067
"g31326.t1",207.457620228315,-1.5150157801859,0.343457894212482,-4.4110669916605,1.02862485002789e-05,9.95652732073033e-05
"g31327.t1",1075.77572620984,1.14422344813491,0.219880130285104,5.20385105580607,1.95200476452146e-07,2.68806089707419e-06
"g31332.t1",14.8456991576813,-3.71753537801909,1.15753495806871,-3.21159663654705,0.00131999567235428,0.00730016116118385
"g31333.t1",529.951361661041,1.40933086040745,0.429557104307212,3.28089291569373,0.00103479023253751,0.00590232116478675
"g31335.t1",143.144209349592,1.15183999787766,0.332302464693497,3.4662397070695,0.000527792500945928,0.00328629342239653
"g31339.t1",1688.89231361886,1.09044079525538,0.257897235949106,4.22819884533612,2.35569557734343e-05,0.000208875967084399
"g31352.t1",592.26111479928,1.15650699177577,0.372215827290377,3.1070870902906,0.00188940727410695,0.00989498625009699
"g31358.t1",1173.5068867852,-1.88339701237172,0.217093293713068,-8.67551908287411,4.11668357379154e-18,2.4280948206145e-16
"g31359.t1",384512.935668656,-1.05367887829639,0.217550543494909,-4.84337506755552,1.27651996746021e-06,1.48348083014772e-05
"g31360.t1",271093.417917368,-0.834111642132541,0.252469054862069,-3.30381734342944,0.000953779530064073,0.00549148721315796
"g31375.t1",2455.98329577698,-3.27110739011236,0.202004993087449,-16.1932006734917,5.63211908425781e-59,2.72115234394311e-56
"g31378.t1",2330.01533962745,-3.76949994884003,0.203262076905443,-18.545023283382,8.94619425895378e-77,8.1260071692929e-74
"g31381.t1",2229.3902378372,1.29318382337362,0.220029330120653,5.87732473059164,4.16949795570737e-09,7.77347779788202e-08
"g31389.t1",89.1067921405601,1.19414780189231,0.41825044525146,2.85510228488666,0.00430229704535426,0.0199096314053199
"g31393.t1",1189.53209514138,-0.787496842503805,0.221500923135461,-3.55527566818403,0.000377582992353306,0.00244975845438825
"g31397.t1",5251.44763047924,-1.00462047609244,0.177414441479005,-5.6625631358839,1.49128479359091e-08,2.52905863277538e-07
"g31406.t1",10913.4162393174,-0.424226726871759,0.166373695420337,-2.54984254451982,0.0107771580536976,0.0430555427662499
"g31412.t1",527.694337697144,6.93453169171252,0.448238638358215,15.4706245697871,5.47730372396936e-54,2.26142932661629e-51
"g31416.t1",200.186862423969,1.49891643890942,0.362110898819383,4.13938504418522,3.48238044982719e-05,0.000295728852859671
"g31419.t1",120.808687402605,2.79574727834225,0.809845659110394,3.4521976464174,0.000556040263451638,0.00343954298623258
"g31427.t3",324.985417348201,0.92938572145533,0.354814604357674,2.61935588344175,0.00880959878053632,0.0365185047660494
"g31428.t1",549.045099813033,1.36210737585574,0.238454651066043,5.71222817322397,1.11506440365023e-08,1.92847543625967e-07
"g31432.t1",1036.35064300239,-0.726062774342334,0.212748642609429,-3.41277276995494,0.000643055365901294,0.00388777988522007
"g31441.t1",118.482875763685,-1.9804126002104,0.46413033573286,-4.26693203986189,1.9817949802666e-05,0.000180100239286528
"g31442.t1",208.499603460835,-4.02340452607078,0.38488381723359,-10.4535559717465,1.41132212833545e-25,1.47688031752264e-23
"g31445.t1",5292.66307133009,1.43461138109164,0.281227589414358,5.10124694408236,3.37422956954905e-07,4.45217926004182e-06
"g31447.t1",161.619507394396,2.34164128743801,0.391584117130536,5.97991896248799,2.23248655105109e-09,4.36997419033005e-08
"g31451.t1",414.16183478688,1.71911692295766,0.247272264003516,6.95232411077535,3.59316696327655e-12,1.04876138048951e-10
"g31456.t1",17982.964471809,-0.614161958676678,0.167103969804668,-3.67532835631964,0.000237543701433382,0.00162425244569384
"g31461.t1",22.5763087598058,2.09806618784794,0.780289142171371,2.68883170924241,0.00717025574835195,0.0308381093887686
"g31468.t1",1872.60169569265,-0.908620681097134,0.176922298475203,-5.13570470725308,2.81088724152095e-07,3.7679827320223e-06
"g31472.t1",9610.03393312137,1.06052331877986,0.217762938966739,4.87008176787069,1.11552076833712e-06,1.31522562862925e-05
"g31473.t1",2999.45771662451,-1.12182598760679,0.283115553039368,-3.96243150743045,7.41902946840005e-05,0.00057834301808592
"g31476.t1",337.228847613321,1.28981776913173,0.246498943748524,5.23254886823203,1.67188432593354e-07,2.34063805630696e-06
"g31481.t1",1435.5252313243,1.56875663328518,0.18535922581456,8.46333181632201,2.59845036079977e-17,1.42182194682027e-15
"g31492.t1",58.4468500962804,1.97234742163809,0.539004720970921,3.65923960384847,0.000252964739964712,0.00171728649181426
"g31510.t1",157.971413423802,3.17988659176293,0.629175575198796,5.05405282262937,4.32531896273753e-07,5.59654376101675e-06
"g31527.t1",377.358253455449,-0.781101142208305,0.265716602293793,-2.93960232618311,0.00328633736623097,0.0158072757704666
"g31534.t1",3716.48510570899,-0.430933368508889,0.171624079887804,-2.51091437046948,0.0120418902879618,0.0471298250015575
"g31535.t1",83.0840808092078,1.10573859694246,0.439277636757015,2.51717479884846,0.0118300121810636,0.0464687626029394
"g31537.t1",15731.9197076946,1.19496421009757,0.21532763076789,5.5495163618164,2.86460942639981e-08,4.60039256398068e-07
"g31543.t1",21.5632184882777,5.47304198351567,1.59473814019027,3.43193772418504,0.000599285155683905,0.00365625129373189
"g31555.t1",43.609468204029,-1.56080590034608,0.573443800820872,-2.7218114453619,0.00649251749754401,0.0283414239396827
"g31558.t1",747.233808518294,1.53774970931661,0.440110282848352,3.49400995442423,0.000475823276170684,0.00299888841390061
"g31572.t1",306.910173557597,3.48304169977343,0.363615323532097,9.57891891337187,9.80660154246592e-22,7.95315385093986e-20
"g31579.t1",1736.31896292712,-0.675750645986017,0.256906138105821,-2.63034060209052,0.00852993601108266,0.0355539256497183
"g31580.t1",990.459206437504,-0.637275523908772,0.222251346400044,-2.86736406429548,0.00413906572027355,0.0192405126665244
"g31586.t1",3706.52302617356,-0.937504765095449,0.178982634849846,-5.23796493375993,1.62356900085983e-07,2.27861587586681e-06
"g31595.t1",383.874356955328,-1.36101953215814,0.293411672764772,-4.63860050056449,3.50776352469137e-06,3.7273885876786e-05
"g31604.t1",1098.1057353436,-0.777612640273502,0.19442103482822,-3.99963224637992,6.34409891977903e-05,0.000503009072172983
"g31608.t1",126.924565151081,-1.54880634262033,0.436460549802744,-3.54855975716547,0.000387344096537373,0.00250521496558549
"g31617.t1",1082.79598915579,-0.602196294164283,0.20300498769531,-2.96641132319428,0.00301297234109071,0.0147010261971396
"g31626.t1",996.037743668988,0.799991927892248,0.202749554743466,3.94571484462424,7.95622554379623e-05,0.000616276319433106
"g31638.t1",56.9335121027578,1.36435503651176,0.505031962087096,2.70152215886184,0.00690228808393934,0.0298717663064788
"g31640.t1",6885.0391876499,3.28578196074171,0.340566425690654,9.6479914427216,5.01279075042234e-22,4.12429175219531e-20
"g31647.t1",665.755857361115,2.12991950488328,0.430226825089958,4.95068968430297,7.39509394766693e-07,9.16636426657318e-06
"g31656.t3",156.814684688329,2.09744888234028,0.525625195390118,3.9903887803239,6.59650767028284e-05,0.000521202143969321
"g31659.t1",2698.53401884258,-1.13511278085392,0.219337134811012,-5.17519653857049,2.27671192550721e-07,3.09578289846813e-06
"g31667.t1",601.785110527389,-1.25253989963781,0.22934410182264,-5.46140009568002,4.72394062940084e-08,7.29141930821796e-07
"g31668.t1",117.180182354887,1.65221537578855,0.390972739873403,4.22590939798906,2.3797773438537e-05,0.000210600093235502
"g31669.t1",182.039408453131,1.73347808775057,0.370068295690471,4.68421128731456,2.8103999242202e-06,3.05351968799963e-05
"g31678.t1",295.069586419233,-0.917703323289258,0.266885040332369,-3.43857161175608,0.000584791842143923,0.00358516553763612
"g31681.t1",1992.35258389138,-0.521551027745189,0.176945003553365,-2.94753181650531,0.00320321787581117,0.0154598664237875
"g31683.t1",521.102201823371,0.754624553174241,0.28175225351126,2.67832659284865,0.0073991033590281,0.0316360081108661
"g31690.t1",20.1445138383508,2.60186673891955,0.86788475461276,2.99794036603451,0.00271810853860324,0.0135031303204118
"g31694.t1",1264.74612329369,-1.20188972291915,0.208944906607148,-5.75218483396154,8.80974022047601e-09,1.54958621941572e-07
"g31700.t1",321.979259153344,0.620781402651484,0.248203449970604,2.50109900859559,0.01238085603261,0.0481659206421977
"g31708.t1",2872.15191756367,1.28530493902304,0.244542381218421,5.25595985701564,1.47254410212066e-07,2.08708354117572e-06
"g31713.t1",111.248212636832,1.33404876330793,0.369154955302888,3.61379075140237,0.000301752621067118,0.00200356681847723
"g31717.t1",727.19900217581,0.554095325758,0.215508515169687,2.57110641461994,0.0101374171808889,0.0409172537048748
"g31722.t1",3250.85236717565,0.523301133153563,0.198545881168422,2.63566854207194,0.00839717122012071,0.0351748688556541
"g31730.t1",1003.33995978,0.740196405722652,0.245804533641657,3.01132121021713,0.00260113533565583,0.0130188629495421
"g31741.t1",177.012021810689,-0.798585680626776,0.317473674797725,-2.51543905533455,0.0118884229445936,0.0466497854200504
"g31752.t1",174.061739459375,-1.62372264883454,0.331100882511644,-4.90401184230441,9.38988247290895e-07,1.13116950235977e-05
"g31756.t1",534.456821422964,4.76132759988796,0.285800024523443,16.6596472754935,2.57538782479121e-62,1.39242635060378e-59
"g31763.t1",1145.23413456912,3.38084555382068,0.368250656734776,9.18082695031187,4.27793412831137e-20,3.11356821107995e-18
"g31767.t1",27.0877472215014,-3.22577581447424,0.795421925230791,-4.05542733001518,5.00427293089285e-05,0.000409232608947511
"g31772.t1",1819.73631331093,1.91779429004083,0.388618182387717,4.93490623176114,8.01892760247657e-07,9.85889593920075e-06
"g31775.t1",255.835496365765,0.981691131500682,0.301680179750759,3.25407897963907,0.00113760647379731,0.00641489143456405
"g31780.t1",108.814842904986,-1.0090996956029,0.372581082375932,-2.70840293116311,0.00676078859557073,0.0293488792636628
"g31801.t1",416.698059818233,1.19531864033227,0.270694835993299,4.4157423097715,1.0066394666254e-05,9.76036251414585e-05
"g31807.t1",451.794405390471,2.81880185649323,0.320057957695883,8.80716066798015,1.28355651041386e-18,8.11894184915819e-17
"g31810.t1",406.156890307653,-0.682790152780806,0.243000698903347,-2.80982793820023,0.00495679918804686,0.0225395393794156
"g31832.t1",354.312290259308,-1.40312136285622,0.245028856072396,-5.72635152180467,1.02613488763863e-08,1.78692262488482e-07
"g31836.t1",4198.13507812393,0.571311618674874,0.189278180177184,3.01837020062253,0.00254138243346996,0.0127433231310035
"g31840.t1",115.983797742349,-1.06078428204603,0.405553145713983,-2.61564801865486,0.00890583109670342,0.0368635823084107
"g31851.t1",37.8310382091849,-1.92372301125825,0.627402234363577,-3.0661717569585,0.00216818726152996,0.0111417054389731
"g31852.t1",1785.89155353622,1.7860320968717,0.261740014213366,6.82368762850205,8.87327158185533e-12,2.44828980657073e-10
"g31853.t1",396.455400807836,2.33465316797335,0.339539047303887,6.87594898587274,6.15785353440396e-12,1.74137656362696e-10
"g31854.t1",77.1229559088159,2.14052134318922,0.468856664608619,4.56540666853064,4.98526959783355e-06,5.15038680744332e-05
"g31855.t1",629.600365194037,6.89625848696054,1.42593903982051,4.83629264251618,1.32283129415281e-06,1.53181300497817e-05
"g31859.t1",208.944909623997,-1.41044951724197,0.290142087211734,-4.86123723309634,1.16654352035114e-06,1.36898554315937e-05
"g31872.t1",239.540871118192,-1.89865243682682,0.291200412663081,-6.52008841424124,7.02659608962353e-11,1.71201656655763e-09
"g31873.t1",21.4373562062605,4.09372597970258,1.11699230455013,3.66495450597694,0.000247382553342175,0.00168442669304171
"g31874.t1",4456.21177394206,1.4260307298544,0.247071846713895,5.77172490035144,7.84641430720303e-09,1.3887480599218e-07
"g31876.t1",1345.13447545464,-0.877202545545255,0.192350450661343,-4.56043925308852,5.10467283147742e-06,5.2689504844177e-05
"g31877.t1",541.685803240079,-1.17212201364127,0.252944488312286,-4.6339100783021,3.58822906731684e-06,3.80044336103688e-05
"g31882.t1",52.0829296799829,3.87365485204054,0.665745045754023,5.81852599091178,5.93688293813693e-09,1.07251183579326e-07
"g31885.t1",7359.51149211827,1.11273670824504,0.244879532257058,4.54401679874561,5.51922564868757e-06,5.67166114825273e-05
"g31888.t1",1271.69061528263,-1.26082552443387,0.320578292844955,-3.93297223353691,8.39019326528796e-05,0.000645845792095454
"g31889.t1",1994.64483974651,2.33418309556136,0.198443893265147,11.7624334876487,6.09518049917923e-32,1.02525450944713e-29
"g31892.t1",11.4349571994276,-4.39133367911448,1.48638045311633,-2.95438067010882,0.00313297289222817,0.0151853892074103
"g31902.t1",376.56139160372,-1.73392926606603,0.346882165020442,-4.99861175037306,5.77445377558529e-07,7.30508614685185e-06
"g31931.t1",3318.81519334331,-0.619077121052629,0.173862961805521,-3.56071882489334,0.00036984095182858,0.00240709324566449
"g31942.t1",490.200238957562,0.70860842573247,0.230747280701499,3.07092860890155,0.00213394167001805,0.0109806361755653
"g31959.t1",2869.77761056946,0.81911745531607,0.228989879674993,3.57709020363104,0.000347440303734389,0.00227499262318354
"g31962.t1",117.595388610735,3.02947622450259,0.618161079080957,4.90078771864225,9.54531529896748e-07,1.14867525070988e-05
"g31981.t1",14979.1829903254,1.12388920725312,0.172900441883105,6.50021014991369,8.02078868568238e-11,1.92940751561944e-09
"g31988.t1",17142.8094940295,0.433352698600082,0.158817748207802,2.72861631329183,0.00636006564393919,0.0278200238442205
"g31989.t1",4940.92871667086,0.899793847793644,0.163827446595962,5.49232663079192,3.96672881021423e-08,6.19082321803056e-07
"g31994.t1",51.7356764982647,1.94157796430063,0.643100817281164,3.01908800630831,0.00253536870447451,0.012717727532849
"g31995.t1",4692.8909616224,0.633522162018262,0.194109405746892,3.26373757923066,0.00109952955084149,0.00623423646454644
"g32006.t1",950.612488031436,-0.714767206422842,0.216294379263068,-3.30460370194598,0.000951107821631645,0.00547888290553308
"g32008.t1",1407.01640193755,-0.566707107354249,0.205850768508433,-2.75299971654482,0.00590519473731061,0.0261355816467077
"g32010.t1",66.0277232154482,1.73945732515508,0.612303657243526,2.84084098564067,0.00449947418092576,0.0207081596474386
"g32016.t1",2503.73959360989,1.03837326878424,0.193029615349313,5.37934693028923,7.47565249361184e-08,1.11316142180287e-06
"g32021.t1",608.885725971411,0.96947742492818,0.244317721526598,3.96810112205732,7.24475934880025e-05,0.000567094089253899
"g32024.t1",116.443061823813,-1.29146711182312,0.515394942260134,-2.50578150060945,0.0122181097183937,0.047685778404297
"g32035.t1",29.3648680643067,-2.80403215500203,0.761731749066548,-3.68112811161959,0.000232204288319496,0.00159205766278959
"g32044.t1",3043.42589896093,-0.725379191856128,0.194630178381731,-3.72696155286581,0.000193802007694909,0.00136145560075723
"g32059.t1",49.3316412839343,-2.64611783482005,0.585781893512012,-4.51724074118346,6.26506633950346e-06,6.36541952740244e-05
"g32061.t1",2182.04161648093,0.956730359182541,0.178799447448711,5.3508574709493,8.75384488653385e-08,1.28995658457762e-06
"g32063.t1",3093.15342849948,0.830702747857261,0.208352994877531,3.98699691523773,6.69148952643824e-05,0.000527972008917163
"g32083.t1",5356.4719926597,-0.612571566506791,0.177047665828101,-3.45992455558012,0.000540326752402179,0.00335330415237734
"g32089.t1",972.331386768228,-0.628603553828692,0.194575917779619,-3.23063388831429,0.00123516039951396,0.00688802120632688
"g32096.t1",2487.37347939839,0.662976769579488,0.172071376969261,3.85291720945502,0.000116718864097137,0.000864747786596343
"g32098.t1",225.988227648732,3.84274179738724,0.595960371174734,6.44798208614538,1.13349158485509e-10,2.67282730102694e-09
"g32103.t1",174.526880294162,-1.14731553096136,0.307612846190584,-3.72973868019325,0.000191678460630278,0.00134798218767183
"g32107.t1",39.8131120213881,-1.79487451554695,0.60700408649926,-2.95693975620234,0.00310708817853752,0.0150824622398952
"g32108.t1",9140.27650432549,1.31848471008251,0.248109352877468,5.31412739903305,1.07169624022431e-07,1.55303626183878e-06
