"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g22554.t1",1467.4593507428,-1.92853868216375,0.379884502712159,-5.07664479175928,3.84158076789473e-07,5.01925293885809e-06
"g22555.t1",54.0109346763824,-2.44940978097586,0.602776632027266,-4.0635446877527,4.83330637094226e-05,0.000396942933350296
"g22557.t2",39.3644338102031,-2.13715407092424,0.673314504063661,-3.17407995524508,0.0015031227834972,0.00812494933769445
"g22573.t1",160.395130179933,-1.59301288089194,0.339217602768568,-4.69613860805088,2.65125666862009e-06,2.90003547355612e-05
"g22588.t1",1786.1712395374,-1.20304400966392,0.193944981707905,-6.20301695393075,5.5390869621098e-10,1.18215777007133e-08
"g22604.t1",799.57007032578,-4.83430621294962,0.366613886835795,-13.1863696017464,1.05127246169563e-39,2.6233291274928e-37
"g22606.t1",3005.42976052159,-1.65444847005524,0.240962324989882,-6.86600475873028,6.60248721905524e-12,1.85785972453911e-10
"g22608.t1",2080.99744428678,-1.95640778854825,0.411627049594395,-4.75286497929627,2.00554286212647e-06,2.24454742795308e-05
"g22609.t1",2251.51811543293,-4.1414282353661,0.231097115917045,-17.920726612844,8.12597979642073e-72,5.95241126506845e-69
"g22626.t1",4.7522228448398,-5.62263985624501,2.21715490412569,-2.53597069189094,0.0112136118485339,0.0444550799330497
"g22638.t1",620.011621213104,-1.1992601703412,0.239718763908834,-5.00277971897639,5.65095002416595e-07,7.15426670327978e-06
"g22642.t1",39.5071505568734,-3.53662848465291,0.733149982098978,-4.82388129442176,1.40791228895116e-06,1.61681866863884e-05
"g22660.t1",66.9092758702552,-1.63641796699069,0.469765900644788,-3.48347541774443,0.000494948572696851,0.00311251514505679
"g22663.t1",777.403518589739,-1.17714346203468,0.291264244628669,-4.04149662632093,5.31111453313892e-05,0.000430577610919381
"g22713.t1",24.3207605693549,-2.74312780261486,0.819666847014716,-3.34663749376411,0.000817981027749612,0.00481709366652962
"g22727.t1",477.356697488218,-1.21528969976226,0.228217676968928,-5.32513395063486,1.00878671889127e-07,1.47410095319066e-06
