"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g142.t2",0,NA,NA,NA,NA,NA
"g143.t1",20.7788519985954,0.853953145560403,0.752993750639092,1.13407733442093,0.256762110157818,0.487042942264306
"g143.t2",88.7367844180695,0.828755150945129,0.428990559269711,1.93187270217777,0.0533752198308064,0.157868992526185
"g144.t1",176.07640493908,0.544544443101106,0.35160507163674,1.5487388750288,0.12144450465504,0.292240256620738
"g145.t1",2179.42228441414,-0.357592464015979,0.189660842683937,-1.88543116731741,0.0593716494184394,0.171472569727291
"g146.t1",299.562726599432,0.289657207302362,0.253331632356398,1.14339139020294,0.252876125590847,0.482476356914428
"g147.t2",1516.05648005201,-0.279810093546501,0.211546904093519,-1.32268583530206,0.185939875976499,0.393872261163827
"g147.t1",0,NA,NA,NA,NA,NA
"g148.t1",123.973752823992,-1.95449530776719,0.36638791148289,-5.33449725417174,9.5809637659735e-08,1.50616946443629e-06
"g149.t1",22.1541251619975,-0.76720617216031,0.89126219611746,-0.860808609971828,0.389343462173307,0.630236012388314
"g150.t1",424.737607841549,-0.318462409091566,0.239893280905272,-1.32751700210111,0.184337719516434,0.391333806330748
"g151.t1",87.2558158467032,-0.926202051688273,0.416331566346624,-2.22467409765693,0.0261031243512823,0.0908798883209774
"g152.t1",6.44851250318684,0.831728384606545,1.33324706745689,0.623836650316458,0.532734867489765,0.74869521482574
"g153.t1",1740.10582402664,0.463330303832678,0.22585805424891,2.05142254224,0.0402258156571812,0.127179006431109
"g154.t1",730.794219769605,0.0933150272155269,0.202483542882422,0.460852402556552,0.644904502508316,0.824413716254274
"g155.t1",1556.6200798037,-0.772558145719681,0.185072890155994,-4.17434528130245,2.98844229698066e-05,0.000270542588272688
"g156.t1",0,NA,NA,NA,NA,NA
"g157.t1",24.1118624723111,0.021731440449828,0.749800321631772,0.0289829702960575,0.97687817262414,0.990864465869453
"g158.t1",0,NA,NA,NA,NA,NA
"g159.t1",0,NA,NA,NA,NA,NA
"g160.t1",40.1447539946228,0.110044223324914,0.55927604146617,0.196761912125589,0.844013858115808,0.933856997803245
"g161.t1",0,NA,NA,NA,NA,NA
"g162.t1",136.643705069252,-0.365148451411942,0.358885093632959,-1.01745226505671,0.308938329513962,0.545959202653827
"g163.t1",0.668673760385195,-2.75932805938476,4.867134570648,-0.566930710324986,0.570761258386673,NA
"g164.t1",0,NA,NA,NA,NA,NA
"g165.t1",892.539607470125,0.00448092945123908,0.196858537472768,0.0227621799326785,0.981839976244045,0.993204336189761
"g166.t1",0.362695028141601,2.11825263538259,4.94029999775672,0.428770041565176,0.668090582825037,NA
"g167.t1",0,NA,NA,NA,NA,NA
"g168.t2",66.8453248999848,-0.41257107919273,0.431805672261353,-0.955455441407491,0.339347428529004,0.578618127482318
"g168.t1",7.59530770936473,0.341175069951936,1.19802359431834,0.284781594928487,0.775811473734954,0.901708133288165
"g169.t1",0,NA,NA,NA,NA,NA
"g169.t2",0.699755039438558,0.112689052223496,4.29431511714136,0.0262414492531491,0.979064755531273,NA
"g170.t1",375.876704653966,1.10544079911204,0.299563157865853,3.69017607835162,0.000224098882451768,0.00158440196597903
"g171.t1",179.107516781108,0.245700514786388,0.335492433478598,0.732357842586224,0.463950182929875,0.69602222692677
"g172.t1",2.04327812766695,4.54302400126973,2.82910595872611,1.60581613681071,0.108314314014328,NA
"g172.t2",1.96979882270353,1.64285832703916,2.29342151564127,0.71633509838238,0.473784459414357,NA
"g173.t1",1255.6838794501,0.587561759281333,0.221852204828932,2.64843777295067,0.00808647347715506,0.0347957542182431
"g174.t1",3.17575506385689,0.137235594402723,1.73076948410599,0.0792916651599106,0.936800635668407,NA
"g175.t1",1568.42084155547,-0.337318077362559,0.184705598418134,-1.82624717524231,0.0678130382580002,0.189994719001242
"g176.t1",1085.77176132346,-0.0290304462703042,0.18762074301673,-0.154729406799736,0.87703464590408,0.949085276295657
"g177.t1",1847.42667398819,0.591484090558956,0.224302254776876,2.63699574106972,0.00836438817425342,0.0357783173999793
"g178.t1",146.215391701149,0.284847448202639,0.330449043352098,0.862001128262097,0.388686896963565,0.629784898798468
"g179.t1",519.902725588234,-2.52565972982536,1.02742656907002,-2.45823867696108,0.0139620347862932,0.055083411465909
"g180.t1",0,NA,NA,NA,NA,NA
"g180.t2",9.2153471328289,1.96831502707149,1.16660512821895,1.68721616205863,0.091561794781884,0.238221289435644
"g181.t1",0.668673760385195,-2.75932805938476,4.867134570648,-0.566930710324986,0.570761258386673,NA
"g181.t2",75.1706019388917,-0.131697193780459,0.418526892616955,-0.31466841463158,0.753013428316416,0.888919406524236
"g182.t1",5.90731121255872,3.50511157611993,1.63833041084251,2.1394411975283,0.0323999534365772,0.107552064914236
"g182.t2",0,NA,NA,NA,NA,NA
"g183.t1",13084.3092804917,0.0910294608460622,0.163036185362312,0.558339000901972,0.576612917748474,0.780012407231011
"g184.t1",316.899193172074,0.0483851454505076,0.2603871992496,0.185819984968335,0.852585931738243,0.936961758057865
"g185.t1",24.3642989529834,-0.0432627597037631,0.706772957809847,-0.0612116794024294,0.951190628358128,0.981496385729638
"g186.t1",0,NA,NA,NA,NA,NA
"g187.t1",26.5197606121245,0.336794175344851,0.670944658051553,0.501970127197842,0.61568853442645,0.807501199246249
"g188.t1",58.143196839972,0.25011571969269,0.481886157725308,0.519034870960673,0.60373642430391,0.799178573781556
"g189.t1",492.041428305226,0.808640629117194,0.352514253564692,2.29392321286321,0.0217949098044273,0.0785207381160843
"g190.t1",0,NA,NA,NA,NA,NA
"g191.t1",3508.69123414523,-0.900421673308922,0.218015512380504,-4.13008076112222,3.62635822106515e-05,0.000320742821384313
"g192.t1",1664.69621989248,0.679942618079361,0.177815550466057,3.8238647649051,0.000131375992254676,0.000989064167797139
"g193.t1",0.334336880192598,-1.67594078019056,4.94823105126457,-0.338694932154039,0.734839558814972,NA
"g194.t1",1426.97521517521,-1.60299468812191,0.19169193226447,-8.36234821771386,6.1482057705113e-17,3.59820401302994e-15
"g195.t1",0.725390056283203,3.08941203278997,4.86529716768433,0.634989380157512,0.525435341283955,NA
"g196.t1",0,NA,NA,NA,NA,NA
"g196.t2",0,NA,NA,NA,NA,NA
"g196.t3",0,NA,NA,NA,NA,NA
"g197.t1",0,NA,NA,NA,NA,NA
"g197.t2",0.334336880192598,-1.67594078019056,4.94823105126457,-0.338694932154039,0.734839558814972,NA
"g198.t1",19.4722047046555,-0.824821390288026,0.758636977896647,-1.0872412159171,0.27693022014233,0.509970716247819
"g199.t1",0,NA,NA,NA,NA,NA
"g200.t1",0,NA,NA,NA,NA,NA
"g201.t1",935.33749589291,-0.612827095044463,0.196180938941326,-3.12378510548239,0.00178540800336815,0.00967354268390938
"g202.t1",933.543772290638,0.543227868552619,0.290167716895632,1.87211683768394,0.0611904410246659,0.175527241388949
"g203.t1",15.6341609980481,0.684280110834515,0.852482364663453,0.802691221776369,0.422153227924879,0.660694116837288
"g204.t1",0,NA,NA,NA,NA,NA
"g205.t1",0,NA,NA,NA,NA,NA
"g206.t1",41.8364892128248,5.92492495368282,1.32539402611549,4.47031210110989,7.81055367359189e-06,8.09119261511056e-05
"g207.t1",0,NA,NA,NA,NA,NA
"g208.t2",0,NA,NA,NA,NA,NA
"g208.t1",0,NA,NA,NA,NA,NA
"g209.t1",5620.91615438007,1.07133093455323,0.175495518407671,6.10460565759041,1.03054800183172e-09,2.21506110932631e-08
"g210.t1",247.414785801372,-0.866224010913129,0.27542843623316,-3.14500573274082,0.0016608357542556,0.00908083768453996
"g211.t1",1672.52217972096,0.124135704106687,0.183865090170383,0.675145586319041,0.499583273496353,0.723378039618861
"g212.t1",0,NA,NA,NA,NA,NA
"g213.t1",0,NA,NA,NA,NA,NA
"g214.t1",38.7324109470394,0.711294229435458,0.59039899992101,1.20476868953136,0.228292610366461,0.451739980656236
"g214.t2",0,NA,NA,NA,NA,NA
"g215.t1",1498.71260226013,-0.0365324607931185,0.194288167543794,-0.188032350374007,0.85085129153383,0.936084198291995
"g216.t1",174.787705835093,1.24641812495421,0.435983572872154,2.85886488048875,0.00425159837957123,0.0201822072516697
"g217.t1",0,NA,NA,NA,NA,NA
"g218.t1",0,NA,NA,NA,NA,NA
"g218.t2",0,NA,NA,NA,NA,NA
"g219.t1",169.246616304662,0.405735302255727,0.313741119979089,1.29321684796296,0.195936070175541,0.40874420218623
"g220.t1",0,NA,NA,NA,NA,NA
"g220.t3",22.0985736242872,0.847959807658925,0.83899590671302,1.01068408185807,0.312167658145183,0.549334399954203
"g220.t2",0,NA,NA,NA,NA,NA
"g222.t1",0.515684394263398,-0.36652481032641,4.92228056538026,-0.0744623971466151,0.940642460800634,NA
"g221.t1",0,NA,NA,NA,NA,NA
"g223.t1",0,NA,NA,NA,NA,NA
"g224.t1",0,NA,NA,NA,NA,NA
"g225.t1",118.600506658828,0.00444553523405062,0.348575739597725,0.0127534269573121,0.989824513374494,0.99609550105382
"g226.t1",806.170815339903,-0.06954868042955,0.233131783657566,-0.298323460398288,0.76545630022892,0.896212848692746
"g227.t1",0,NA,NA,NA,NA,NA
"g227.t2",154.750679703717,-0.809452976674986,0.314267914473272,-2.57567807401423,0.0100043743323388,0.0416516934072262
"g228.t1",0,NA,NA,NA,NA,NA
"g229.t1",0.715906863734605,-0.0581741686574056,4.3569333962872,-0.0133520904191419,0.989346889737494,NA
"g230.t1",44.2412771549241,2.59639789732345,0.579020484362523,4.48412097230372,7.32151196137613e-06,7.62492278105212e-05
"g231.t1",0,NA,NA,NA,NA,NA
"g232.t1",782.158452956825,0.0200374613321074,0.222757207559328,0.0899520224357758,0.92832534074698,0.972336740868461
"g233.t1",93.4972852770239,-0.149065315513704,0.49578050331887,-0.300667965996699,0.763667698522123,0.895041395471073
"g234.t1",0,NA,NA,NA,NA,NA
"g235.t1",59.4418092136638,1.01900534387574,0.558655289478079,1.824032391831,0.0681471753634412,0.190717688439489
"g236.t1",0,NA,NA,NA,NA,NA
"g237.t1",0,NA,NA,NA,NA,NA
"g238.t1",981.213318184595,0.0318696550739213,0.194018267027587,0.164261105730781,0.869525598880591,0.945281551819257
"g239.t1",680.685066845332,-0.0357440959184335,0.20628436323196,-0.173275838063598,0.862434614836936,0.942377184157438
"g240.t1",495.792020374529,-2.11533449936139,0.249191965782812,-8.48877487970478,2.08826798670318e-17,1.25980469550774e-15
"g241.t1",0.674120022593914,-2.83743807245324,4.86285712733533,-0.583491967408069,0.559562162897435,NA
"g242.t1",1698.96659837362,-0.645196437521925,0.195702849658107,-3.29681677425282,0.000977872720308609,0.00572761620268874
"g243.t1",0,NA,NA,NA,NA,NA
"g244.t1",63.4013738138816,0.666423665344554,0.519389502545309,1.2830903629717,0.19946041966387,0.413532831950401
"g245.t1",954.559561912383,-0.665599044782685,0.198519482990315,-3.35281472003006,0.000799942371454059,0.00482419450461297
"g246.t1",251.825015307047,-0.0860689396082674,0.266840050096322,-0.322548806212556,0.747036969658738,0.885272103859372
"g247.t1",0,NA,NA,NA,NA,NA
"g247.t2",0,NA,NA,NA,NA,NA
"g248.t1",0,NA,NA,NA,NA,NA
"g249.t1",309.898366132326,-0.197739826296194,0.254302756715932,-0.777576416590242,0.436818768565567,0.673513543985975
"g250.t1",0,NA,NA,NA,NA,NA
"g251.t1",403.231793326749,1.09933764246313,0.285994191762856,3.84391597496041,0.000121086479338088,0.000923455915546887
"g252.t1",7.48471636915299,0.692378805294805,1.17527218252164,0.589122090688178,0.555779375466864,0.765774448815166
"g253.t1",97.1306894238984,-0.614868591532024,0.407205604141861,-1.50997084833297,0.131050862852941,0.307757325620302
"g254.t1",490.347233327368,0.263772693060044,0.220924327707632,1.19395041640284,0.232497364314441,0.457228860450444
"g255.t1",0,NA,NA,NA,NA,NA
"g256.t1",97.1922428027126,0.169316578213725,0.369653449200818,0.458041386005685,0.646922708195678,0.825411719491913
"g257.t1",1114.25962570934,1.2190486373846,0.281930297716,4.32393626105627,1.53269595980019e-05,0.000148158316365425
"g258.t1",302.521364955145,-0.223191165279599,0.263730141966833,-0.846286145432961,0.397393134839083,0.637563762293603
"g259.t1",19.3846166798808,-0.319466663993659,0.808159779277581,-0.395301365132564,0.69262049205461,0.85420417668099
"g260.t1",1482.34571141832,-0.427106419950451,0.18604927671955,-2.29566288824798,0.0216951639567901,0.0782661216310533
"g261.t1",2328.59991038613,2.0771584330738,0.209634256329747,9.90848761762728,3.82390541373806e-23,3.86645309369374e-21
"g262.t1",211.191451551474,1.06288851045414,0.281186609013053,3.78001112565356,0.000156821351158776,0.00115490339203078
"g263.t1",37.2450755832784,0.983808766190599,0.572996000992669,1.71695572828821,0.085987261336541,0.227367421412533
"g263.t2",246.930966973614,0.66595373263378,0.335760205379957,1.9834206733349,0.0473204597949253,0.144190823797865
"g264.t1",5162.32826043366,-0.0245765793313885,0.164544700349883,-0.14936111147384,0.881268696015342,0.951804659353173
"g265.t1",0,NA,NA,NA,NA,NA
"g265.t2",0,NA,NA,NA,NA,NA
"g266.t1",1220.66834504537,0.319177903704442,0.199900822112774,1.59668129590972,0.11033676701733,0.271859392661277
"g267.t1",2157.65321691347,0.230558497508108,0.176193696253057,1.30855134100241,0.19068637268269,0.40090612651884
"g268.t1",1564.12783985145,0.570174756577482,0.197613845237043,2.88529761613384,0.00391043795543765,0.018794711503294
"g269.t2",0.674120022593914,-2.83743807245324,4.86285712733533,-0.583491967408069,0.559562162897435,NA
"g269.t1",0.334336880192598,-1.67594078019056,4.94823105126457,-0.338694932154039,0.734839558814972,NA
"g270.t1",1.728400696861,-0.342009709433358,3.18751443957491,-0.107296677683119,0.914553620153231,NA
